River,Year,Date,Daily.Count
Kenai,2013,6-Jul,4915
Kenai,2013,7-Jul,3508
Kenai,2013,8-Jul,3514
Kenai,2013,9-Jul,6814
Kenai,2013,10-Jul,18270
Kenai,2013,11-Jul,33702
Kenai,2013,12-Jul,10086
Kenai,2013,13-Jul,9090
Kenai,2013,14-Jul,24520
Kenai,2013,15-Jul,93151
Kenai,2013,16-Jul,247084
Kenai,2013,17-Jul,215636
Kenai,2013,18-Jul,117785
Kenai,2013,19-Jul,92771
Kenai,2013,20-Jul,81281
Kenai,2013,21-Jul,38302
Kenai,2013,22-Jul,24900
Kenai,2013,23-Jul,29796
Kenai,2013,24-Jul,17993
Kenai,2013,25-Jul,13542
Kenai,2013,26-Jul,21954
Kenai,2013,27-Jul,29878
Kenai,2013,28-Jul,28039
Kenai,2013,29-Jul,29100
Kenai,2013,30-Jul,23908
Kenai,2013,31-Jul,18140
Kenai,2013,1-Aug,22992
Kenai,2013,2-Aug,16922
Kenai,2013,3-Aug,11583
Kenai,2013,4-Aug,8437
Kenai,2013,5-Aug,9392
Kenai,2013,6-Aug,7368
Kenai,2013,7-Aug,7337
Kenai,2014,1-Jul,10392
Kenai,2014,2-Jul,9240
Kenai,2014,3-Jul,10794
Kenai,2014,4-Jul,9288
Kenai,2014,5-Jul,11574
Kenai,2014,6-Jul,29490
Kenai,2014,7-Jul,29075
Kenai,2014,8-Jul,16872
Kenai,2014,9-Jul,24197
Kenai,2014,10-Jul,20312
Kenai,2014,11-Jul,12606
Kenai,2014,12-Jul,23624
Kenai,2014,13-Jul,31889
Kenai,2014,14-Jul,23196
Kenai,2014,15-Jul,23863
Kenai,2014,16-Jul,20934
Kenai,2014,17-Jul,32388
Kenai,2014,18-Jul,39042
Kenai,2014,19-Jul,16536
Kenai,2014,20-Jul,34104
Kenai,2014,21-Jul,63930
Kenai,2014,22-Jul,44232
Kenai,2014,23-Jul,37486
Kenai,2014,24-Jul,37955
Kenai,2014,25-Jul,29844
Kenai,2014,26-Jul,32013
Kenai,2014,27-Jul,22072.97338
Kenai,2014,28-Jul,31578
Kenai,2014,29-Jul,38313
Kenai,2014,30-Jul,58003
Kenai,2014,31-Jul,66780
Kenai,2014,1-Aug,34951
Kenai,2014,2-Aug,33506
Kenai,2014,3-Aug,50172
Kenai,2014,4-Aug,54898
Kenai,2014,5-Aug,111807.0234
Kenai,2014,6-Aug,63596
Kenai,2014,7-Aug,58099
Kenai,2014,8-Aug,55069
Kenai,2014,9-Aug,53343
Kenai,2014,10-Aug,58081
Kenai,2014,11-Aug,30429
Kenai,2014,12-Aug,14234
Kenai,2014,13-Aug,4484
Kenai,2014,14-Aug,6048
Kenai,2015,1-Jul,4880
Kenai,2015,2-Jul,5850
Kenai,2015,3-Jul,7658
Kenai,2015,4-Jul,7398
Kenai,2015,5-Jul,8592
Kenai,2015,6-Jul,11294
Kenai,2015,7-Jul,13287
Kenai,2015,8-Jul,12840
Kenai,2015,9-Jul,22770
Kenai,2015,10-Jul,15587
Kenai,2015,11-Jul,12135
Kenai,2015,12-Jul,12373
Kenai,2015,13-Jul,20172
Kenai,2015,14-Jul,24744
Kenai,2015,15-Jul,15148
Kenai,2015,16-Jul,18114
Kenai,2015,17-Jul,17529
Kenai,2015,18-Jul,20009
Kenai,2015,19-Jul,49158
Kenai,2015,20-Jul,53600
Kenai,2015,21-Jul,32547
Kenai,2015,22-Jul,27262
Kenai,2015,23-Jul,75150
Kenai,2015,24-Jul,57280
Kenai,2015,25-Jul,72100
Kenai,2015,26-Jul,66442
Kenai,2015,27-Jul,49749
Kenai,2015,28-Jul,58985
Kenai,2015,29-Jul,41620
Kenai,2015,30-Jul,34791
Kenai,2015,31-Jul,21565
Kenai,2015,1-Aug,42730
Kenai,2015,2-Aug,35975
Kenai,2015,3-Aug,24064
Kenai,2015,4-Aug,21743
Kenai,2015,5-Aug,48318
Kenai,2015,6-Aug,43038
Kenai,2015,7-Aug,43429
Kenai,2015,8-Aug,46631
Kenai,2015,9-Aug,28866
Kenai,2015,10-Aug,23899
Kenai,2015,11-Aug,36822
Kenai,2015,12-Aug,32700
Kenai,2015,13-Aug,30411
Kenai,2015,14-Aug,35817
Kenai,2015,15-Aug,34401
Kenai,2015,16-Aug,36221
Kenai,2015,17-Aug,28851
Kenai,2015,18-Aug,20370
Kenai,2015,19-Aug,32591
Kenai,2015,20-Aug,42023
Kenai,2015,21-Aug,22582
Kenai,2015,22-Aug,19153
Kenai,2015,23-Aug,24346
Kenai,2015,24-Aug,26910
Kenai,2015,25-Aug,23109
Kenai,2015,26-Aug,13424
Kenai,2016,1-Jul,11786
Kenai,2016,2-Jul,13035
Kenai,2016,3-Jul,12018
Kenai,2016,4-Jul,32648
Kenai,2016,5-Jul,35839
Kenai,2016,6-Jul,31464
Kenai,2016,7-Jul,20872
Kenai,2016,8-Jul,19449
Kenai,2016,9-Jul,22224
Kenai,2016,10-Jul,31028
Kenai,2016,11-Jul,50695
Kenai,2016,12-Jul,44322
Kenai,2016,13-Jul,45852
Kenai,2016,14-Jul,45797
Kenai,2016,15-Jul,50674
Kenai,2016,16-Jul,36338
Kenai,2016,17-Jul,36852
Kenai,2016,18-Jul,34753
Kenai,2016,19-Jul,18300
Kenai,2016,20-Jul,15046
Kenai,2016,21-Jul,27852
Kenai,2016,22-Jul,40031
Kenai,2016,23-Jul,52398
Kenai,2016,24-Jul,13740
Kenai,2016,25-Jul,21918
Kenai,2016,26-Jul,20118
Kenai,2016,27-Jul,17389
Kenai,2016,28-Jul,34610
Kenai,2016,29-Jul,15556
Kenai,2016,30-Jul,24077
Kenai,2016,31-Jul,35248
Kenai,2016,1-Aug,52674
Kenai,2016,2-Aug,27678
Kenai,2016,3-Aug,37554
Kenai,2016,4-Aug,44055
Kenai,2016,5-Aug,30402
Kenai,2016,6-Aug,22968
Kenai,2016,7-Aug,24244
Kenai,2016,8-Aug,24313
Kenai,2016,9-Aug,24556
Kenai,2016,10-Aug,24225
Kenai,2016,11-Aug,24066
Kenai,2016,12-Aug,25061
Kenai,2016,13-Aug,26637
Kenai,2016,14-Aug,25645
Kenai,2016,15-Aug,18338
Kenai,2016,16-Aug,15396
Kenai,2016,17-Aug,8383
Kenai,2016,18-Aug,8209
Kenai,2016,19-Aug,7359
Kenai,2017,1-Jul,2924
Kenai,2017,2-Jul,4088
Kenai,2017,3-Jul,4880
Kenai,2017,4-Jul,8652
Kenai,2017,5-Jul,8833
Kenai,2017,6-Jul,5676
Kenai,2017,7-Jul,9688
Kenai,2017,8-Jul,12138
Kenai,2017,9-Jul,17946
Kenai,2017,10-Jul,19932
Kenai,2017,11-Jul,9390
Kenai,2017,12-Jul,11330
Kenai,2017,13-Jul,8346
Kenai,2017,14-Jul,6565
Kenai,2017,15-Jul,9180
Kenai,2017,16-Jul,10185
Kenai,2017,17-Jul,30081
Kenai,2017,18-Jul,30486
Kenai,2017,19-Jul,24480
Kenai,2017,20-Jul,29730
Kenai,2017,21-Jul,27450
Kenai,2017,22-Jul,14280
Kenai,2017,23-Jul,27864
Kenai,2017,24-Jul,48467
Kenai,2017,25-Jul,59951
Kenai,2017,26-Jul,71904
Kenai,2017,27-Jul,66624
Kenai,2017,28-Jul,53887
Kenai,2017,29-Jul,56765
Kenai,2017,30-Jul,25104
Kenai,2017,31-Jul,30523
Kenai,2017,1-Aug,30222
Kenai,2017,2-Aug,13064
Kenai,2017,3-Aug,23180
Kenai,2017,4-Aug,20405
Kenai,2017,5-Aug,17137
Kenai,2017,6-Aug,32544
Kenai,2017,7-Aug,56283
Kenai,2017,8-Aug,30678
Kenai,2017,9-Aug,13072
Kenai,2017,10-Aug,8620
Kenai,2017,11-Aug,13168
Kenai,2017,12-Aug,18558
Kenai,2017,13-Aug,30833
Kenai,2017,14-Aug,35256
Kenai,2017,15-Aug,21046
Kenai,2017,16-Aug,16629
Kenai,2017,17-Aug,30362
Kenai,2017,18-Aug,33151
Kenai,2017,19-Aug,32187
Kenai,2017,20-Aug,23203
Kenai,2017,21-Aug,20586
Kenai,2017,22-Aug,12087
Kenai,2017,23-Aug,12268
Kenai,2017,24-Aug,16610
Kenai,2018,1-Jul,1966
Kenai,2018,2-Jul,3694
Kenai,2018,3-Jul,2394
Kenai,2018,4-Jul,4559
Kenai,2018,5-Jul,5065
Kenai,2018,6-Jul,6505
Kenai,2018,7-Jul,7786
Kenai,2018,8-Jul,5544
Kenai,2018,9-Jul,5724
Kenai,2018,10-Jul,3744
Kenai,2018,11-Jul,4062
Kenai,2018,12-Jul,14898
Kenai,2018,13-Jul,23394
Kenai,2018,14-Jul,8593
Kenai,2018,15-Jul,7662
Kenai,2018,16-Jul,7110
Kenai,2018,17-Jul,11072
Kenai,2018,18-Jul,19280
Kenai,2018,19-Jul,30293
Kenai,2018,20-Jul,33858
Kenai,2018,21-Jul,62503
Kenai,2018,22-Jul,24618
Kenai,2018,23-Jul,33606
Kenai,2018,24-Jul,25466
Kenai,2018,25-Jul,14129
Kenai,2018,26-Jul,15316
Kenai,2018,27-Jul,16043
Kenai,2018,28-Jul,8923
Kenai,2018,29-Jul,11482
Kenai,2018,30-Jul,14879
Kenai,2018,31-Jul,18579
Kenai,2018,1-Aug,22734
Kenai,2018,2-Aug,17967
Kenai,2018,3-Aug,22848
Kenai,2018,4-Aug,27423
Kenai,2018,5-Aug,31944
Kenai,2018,6-Aug,30190
Kenai,2018,7-Aug,55768
Kenai,2018,8-Aug,11146
Kenai,2018,9-Aug,14372
Kenai,2018,10-Aug,14265
Kenai,2018,11-Aug,26837
Kenai,2018,12-Aug,40040
Kenai,2018,13-Aug,16205
Kenai,2018,14-Aug,6692
Kenai,2018,15-Aug,12195
Kenai,2018,16-Aug,18030
Kenai,2018,17-Aug,23000
Kenai,2018,18-Aug,26642
Kenai,2018,19-Aug,29068
Kenai,2018,20-Aug,27787
Kenai,2018,21-Aug,17005
Kenai,2018,22-Aug,6539
Kenai,2018,23-Aug,28895
Kenai,2018,24-Aug,17189
Kenai,2018,25-Aug,19651
Kenai,2018,26-Aug,7795
Kenai,2018,27-Aug,9351
Kenai,2018,28-Aug,1436
Kenai,2019,1-Jul,6810
Kenai,2019,2-Jul,7230
Kenai,2019,3-Jul,6250
Kenai,2019,4-Jul,7740
Kenai,2019,5-Jul,8472
Kenai,2019,6-Jul,9093
Kenai,2019,7-Jul,12621
Kenai,2019,8-Jul,21444
Kenai,2019,9-Jul,15190
Kenai,2019,10-Jul,10485
Kenai,2019,11-Jul,14098
Kenai,2019,12-Jul,22868
Kenai,2019,13-Jul,20130
Kenai,2019,14-Jul,34054
Kenai,2019,15-Jul,30509
Kenai,2019,16-Jul,16420
Kenai,2019,17-Jul,23285
Kenai,2019,18-Jul,46059
Kenai,2019,19-Jul,25963
Kenai,2019,20-Jul,35652
Kenai,2019,21-Jul,76650
Kenai,2019,22-Jul,75542
Kenai,2019,23-Jul,36107
Kenai,2019,24-Jul,53574
Kenai,2019,25-Jul,80928
Kenai,2019,26-Jul,77996
Kenai,2019,27-Jul,98201
Kenai,2019,28-Jul,99038
Kenai,2019,29-Jul,75604
Kenai,2019,30-Jul,42439
Kenai,2019,31-Jul,34315
Kenai,2019,1-Aug,37711
Kenai,2019,2-Aug,42084
Kenai,2019,3-Aug,55930
Kenai,2019,4-Aug,62687
Kenai,2019,5-Aug,72712
Kenai,2019,6-Aug,76394
Kenai,2019,7-Aug,61264
Kenai,2019,8-Aug,48046
Kenai,2019,9-Aug,37042
Kenai,2019,10-Aug,32759
Kenai,2019,11-Aug,32146
Kenai,2019,12-Aug,25377
Kenai,2019,13-Aug,22158
Kenai,2019,14-Aug,25809
Kenai,2019,15-Aug,24908
Kenai,2019,16-Aug,22220
Kenai,2019,17-Aug,18146
Kenai,2019,18-Aug,16763
Kenai,2019,19-Aug,10131
Kenai,2020,1-Jul,5355
Kenai,2020,2-Jul,3468
Kenai,2020,3-Jul,3576
Kenai,2020,4-Jul,3965
Kenai,2020,5-Jul,4290
Kenai,2020,6-Jul,11190
Kenai,2020,7-Jul,15138
Kenai,2020,8-Jul,12127
Kenai,2020,9-Jul,8686
Kenai,2020,10-Jul,6032
Kenai,2020,11-Jul,10104
Kenai,2020,12-Jul,16526
Kenai,2020,13-Jul,36322
Kenai,2020,14-Jul,30084
Kenai,2020,15-Jul,35528
Kenai,2020,16-Jul,19086
Kenai,2020,17-Jul,31392
Kenai,2020,18-Jul,26143
Kenai,2020,19-Jul,32598
Kenai,2020,20-Jul,46306
Kenai,2020,21-Jul,17854
Kenai,2020,22-Jul,17316
Kenai,2020,23-Jul,20172
Kenai,2020,24-Jul,20562
Kenai,2020,25-Jul,23922
Kenai,2020,26-Jul,20117
Kenai,2020,27-Jul,38004
Kenai,2020,28-Jul,47946
Kenai,2020,29-Jul,40632
Kenai,2020,30-Jul,43048
Kenai,2020,31-Jul,40718
Kenai,2020,1-Aug,24792
Kenai,2020,2-Aug,37575
Kenai,2020,3-Aug,43706
Kenai,2020,4-Aug,41152
Kenai,2020,5-Aug,39293
Kenai,2020,6-Aug,40686
Kenai,2020,7-Aug,26737
Kenai,2020,8-Aug,25520
Kenai,2020,9-Aug,35474
Kenai,2020,10-Aug,24791
Kenai,2020,11-Aug,44123
Kenai,2020,12-Aug,49097
Kenai,2020,13-Aug,65900
Kenai,2020,14-Aug,107241
Kenai,2020,15-Aug,70055
Kenai,2020,16-Aug,112174
Kenai,2020,17-Aug,134772
Kenai,2020,18-Aug,56939
Kenai,2020,19-Aug,15709
Kenai,2020,20-Aug,43468
Kenai,2020,21-Aug,43826
Kenai,2020,22-Aug,20828
Kenai,2020,23-Aug,17402
Kenai,2020,24-Aug,4785
Kenai,2021,1-Jul,7248
Kenai,2021,2-Jul,6476
Kenai,2021,3-Jul,6430
Kenai,2021,4-Jul,6685
Kenai,2021,5-Jul,6122
Kenai,2021,6-Jul,11298
Kenai,2021,7-Jul,9182
Kenai,2021,8-Jul,14040
Kenai,2021,9-Jul,10655
Kenai,2021,10-Jul,10842
Kenai,2021,11-Jul,13986
Kenai,2021,12-Jul,16461
Kenai,2021,13-Jul,12738
Kenai,2021,14-Jul,9852
Kenai,2021,15-Jul,19982
Kenai,2021,16-Jul,14727
Kenai,2021,17-Jul,16015
Kenai,2021,18-Jul,19843
Kenai,2021,19-Jul,25731
Kenai,2021,20-Jul,85706
Kenai,2021,21-Jul,55920
Kenai,2021,22-Jul,32958
Kenai,2021,23-Jul,40956
Kenai,2021,24-Jul,38526
Kenai,2021,25-Jul,57660
Kenai,2021,26-Jul,52164
Kenai,2021,27-Jul,62633
Kenai,2021,28-Jul,58394
Kenai,2021,29-Jul,74864
Kenai,2021,30-Jul,47866
Kenai,2021,31-Jul,77985
Kenai,2021,1-Aug,87653
Kenai,2021,2-Aug,151525
Kenai,2021,3-Aug,136740
Kenai,2021,4-Aug,109902
Kenai,2021,5-Aug,80538
Kenai,2021,6-Aug,80029
Kenai,2021,7-Aug,73260
Kenai,2021,8-Aug,89750
Kenai,2021,9-Aug,72734
Kenai,2021,10-Aug,56226
Kenai,2021,11-Aug,54827
Kenai,2021,12-Aug,48605
Kenai,2021,13-Aug,40367
Kenai,2021,14-Aug,52677
Kenai,2021,15-Aug,59856
Kenai,2021,16-Aug,55844
Kenai,2021,17-Aug,61737
Kenai,2021,18-Aug,41519
Kenai,2021,19-Aug,41335
Kenai,2021,20-Aug,37664
Kenai,2021,21-Aug,31436
Kenai,2021,22-Aug,23330
Kenai,2021,23-Aug,18104
Kenai,2021,24-Aug,12222
Kenai,2022,1-Jul,5034
Kenai,2022,2-Jul,4107.75
Kenai,2022,3-Jul,5796
Kenai,2022,4-Jul,7314
Kenai,2022,5-Jul,7386
Kenai,2022,6-Jul,10111.28571
Kenai,2022,7-Jul,12963.61242
Kenai,2022,8-Jul,13858
Kenai,2022,9-Jul,13986
Kenai,2022,10-Jul,21277.5469
Kenai,2022,11-Jul,20287.06195
Kenai,2022,12-Jul,8094
Kenai,2022,13-Jul,9636
Kenai,2022,14-Jul,5556
Kenai,2022,15-Jul,5219.569622
Kenai,2022,16-Jul,18780
Kenai,2022,17-Jul,45558
Kenai,2022,18-Jul,39697.41176
Kenai,2022,19-Jul,74328
Kenai,2022,20-Jul,189420
Kenai,2022,21-Jul,155767.6854
Kenai,2022,22-Jul,99324
Kenai,2022,23-Jul,79938
Kenai,2022,24-Jul,101376
Kenai,2022,25-Jul,54138.97014
Kenai,2022,26-Jul,44156.9092
Kenai,2022,27-Jul,56110.43478
Kenai,2022,28-Jul,32431.59892
Kenai,2022,29-Jul,24480.34183
Kenai,2022,30-Jul,24594
Kenai,2022,31-Jul,16902.11148
Kenai,2022,1-Aug,31619.4
Kenai,2022,2-Aug,34459.83184
Kenai,2022,3-Aug,21495.42157
Kenai,2022,4-Aug,31406.54125
Kenai,2022,5-Aug,29959.7043
Kenai,2022,6-Aug,20194.4
Kenai,2022,7-Aug,23516.04
Kenai,2022,8-Aug,21717.39248
Kenai,2022,9-Aug,25923.81318
Kenai,2022,10-Aug,21118.0125
Kenai,2022,11-Aug,26680.38218
Kenai,2022,12-Aug,26873.34849
Kenai,2022,13-Aug,17309.78788
Kenai,2022,14-Aug,6187.148571
Kenai,2022,15-Aug,12872.24789
Kenai,2022,16-Aug,11430.81952
Kenai,2023,1-Jul,3960
Kenai,2023,2-Jul,3902
Kenai,2023,3-Jul,2598
Kenai,2023,4-Jul,3132
Kenai,2023,5-Jul,3887
Kenai,2023,6-Jul,3588
Kenai,2023,7-Jul,3084
Kenai,2023,8-Jul,4479
Kenai,2023,9-Jul,6791
Kenai,2023,10-Jul,8064
Kenai,2023,11-Jul,7950
Kenai,2023,12-Jul,4686
Kenai,2023,13-Jul,3108
Kenai,2023,14-Jul,5250
Kenai,2023,15-Jul,20616
Kenai,2023,16-Jul,54971
Kenai,2023,17-Jul,69111
Kenai,2023,18-Jul,46860
Kenai,2023,19-Jul,26100
Kenai,2023,20-Jul,31166
Kenai,2023,21-Jul,32131
Kenai,2023,22-Jul,17576
Kenai,2023,23-Jul,32124
Kenai,2023,24-Jul,51468
Kenai,2023,25-Jul,120363
Kenai,2023,26-Jul,195792
Kenai,2023,27-Jul,146970
Kenai,2023,28-Jul,123545
Kenai,2023,29-Jul,137154
Kenai,2023,30-Jul,72647
Kenai,2023,31-Jul,43109
Kenai,2023,1-Aug,33157
Kenai,2023,2-Aug,40623
Kenai,2023,3-Aug,44257
Kenai,2023,4-Aug,53525
Kenai,2023,5-Aug,51753
Kenai,2023,6-Aug,44304
Kenai,2023,7-Aug,44523
Kenai,2023,8-Aug,44655
Kenai,2023,9-Aug,50918
Kenai,2023,10-Aug,39746
Kenai,2023,11-Aug,38648
Kenai,2023,12-Aug,33768
Kenai,2023,13-Aug,24992
Kenai,2023,14-Aug,30018
Kenai,2023,15-Aug,40506
Kenai,2023,16-Aug,31276
Kenai,2023,17-Aug,23001
Kenai,2023,18-Aug,33594
Kenai,2023,19-Aug,36952
Kenai,2023,20-Aug,31139
Kenai,2023,21-Aug,47459
Kenai,2023,22-Aug,51487
Kenai,2023,23-Aug,35166
Kenai,2023,24-Aug,28487
Kenai,2023,25-Aug,36625
Kenai,2023,26-Aug,35650
Kenai,2023,27-Aug,25826
Kenai,2023,28-Aug,12864
Kenai,2023,29-Aug,12875
Kenai,2024,1-Jul,6366
Kenai,2024,2-Jul,5484
Kenai,2024,3-Jul,9630
Kenai,2024,4-Jul,13590
Kenai,2024,5-Jul,18120
Kenai,2024,6-Jul,32928
Kenai,2024,7-Jul,35551.07865
Kenai,2024,8-Jul,56130
Kenai,2024,9-Jul,48342
Kenai,2024,10-Jul,34256.25
Kenai,2024,11-Jul,25674.57057
Kenai,2024,12-Jul,21378
Kenai,2024,13-Jul,26940
Kenai,2024,14-Jul,18882
Kenai,2024,15-Jul,21360
Kenai,2024,16-Jul,30724.81046
Kenai,2024,17-Jul,194412
Kenai,2024,18-Jul,159378
Kenai,2024,19-Jul,114792
Kenai,2024,20-Jul,70194
Kenai,2024,21-Jul,32298.66667
Kenai,2024,22-Jul,24936
Kenai,2024,23-Jul,28009.2
Kenai,2024,24-Jul,92948.54167
Kenai,2024,25-Jul,152094
Kenai,2024,26-Jul,103530
Kenai,2024,27-Jul,74430
Kenai,2024,28-Jul,67698
Kenai,2024,29-Jul,70914.3
Kenai,2024,30-Jul,53433.57895
Kenai,2024,31-Jul,46565.99158
Kenai,2024,1-Aug,48883.58101
Kenai,2024,2-Aug,37498.41489
Kenai,2024,3-Aug,33726
Kenai,2024,4-Aug,24138.78261
Kenai,2024,5-Aug,22051.94118
Kenai,2024,6-Aug,17846.57143
Kenai,2024,7-Aug,27839.23404
Kenai,2024,8-Aug,6858.314983
Kenai,2024,9-Aug,11937.33333
Kasilof,1983,11-Jun,604
Kasilof,1983,12-Jun,761
Kasilof,1983,13-Jun,747
Kasilof,1983,14-Jun,642
Kasilof,1983,15-Jun,835
Kasilof,1983,16-Jun,870
Kasilof,1983,17-Jun,890
Kasilof,1983,18-Jun,954
Kasilof,1983,19-Jun,995
Kasilof,1983,20-Jun,953
Kasilof,1983,21-Jun,869
Kasilof,1983,22-Jun,1019
Kasilof,1983,23-Jun,1258
Kasilof,1983,24-Jun,888
Kasilof,1983,25-Jun,731
Kasilof,1983,26-Jun,724
Kasilof,1983,27-Jun,806
Kasilof,1983,28-Jun,1049
Kasilof,1983,29-Jun,1370
Kasilof,1983,30-Jun,4996
Kasilof,1983,1-Jul,9176
Kasilof,1983,2-Jul,2912
Kasilof,1983,3-Jul,5028
Kasilof,1983,4-Jul,5063
Kasilof,1983,5-Jul,2109
Kasilof,1983,6-Jul,2457
Kasilof,1983,7-Jul,2162
Kasilof,1983,8-Jul,1919
Kasilof,1983,9-Jul,3474
Kasilof,1983,10-Jul,6698
Kasilof,1983,11-Jul,4948
Kasilof,1983,12-Jul,6079
Kasilof,1983,13-Jul,10702
Kasilof,1983,14-Jul,12708
Kasilof,1983,15-Jul,10146
Kasilof,1983,16-Jul,7025
Kasilof,1983,17-Jul,20854
Kasilof,1983,18-Jul,18100
Kasilof,1983,19-Jul,3475
Kasilof,1983,20-Jul,2453
Kasilof,1983,21-Jul,3875
Kasilof,1983,22-Jul,4203
Kasilof,1983,23-Jul,2298
Kasilof,1983,24-Jul,2310
Kasilof,1983,25-Jul,2038
Kasilof,1983,26-Jul,1570
Kasilof,1983,27-Jul,1178
Kasilof,1983,28-Jul,1165
Kasilof,1983,29-Jul,1497
Kasilof,1983,30-Jul,1812
Kasilof,1983,31-Jul,3444
Kasilof,1984,10-Jun,621
Kasilof,1984,11-Jun,695
Kasilof,1984,12-Jun,724
Kasilof,1984,13-Jun,619
Kasilof,1984,14-Jun,676
Kasilof,1984,15-Jun,843
Kasilof,1984,16-Jun,1078
Kasilof,1984,17-Jun,795
Kasilof,1984,18-Jun,814
Kasilof,1984,19-Jun,1170
Kasilof,1984,20-Jun,1952
Kasilof,1984,21-Jun,2389
Kasilof,1984,22-Jun,2732
Kasilof,1984,23-Jun,2948
Kasilof,1984,24-Jun,3177
Kasilof,1984,25-Jun,1735
Kasilof,1984,26-Jun,1882
Kasilof,1984,27-Jun,2536
Kasilof,1984,28-Jun,3051
Kasilof,1984,29-Jun,3386
Kasilof,1984,30-Jun,3149
Kasilof,1984,1-Jul,3628
Kasilof,1984,2-Jul,3788
Kasilof,1984,3-Jul,2164
Kasilof,1984,4-Jul,5518
Kasilof,1984,5-Jul,9734
Kasilof,1984,6-Jul,6859
Kasilof,1984,7-Jul,5430
Kasilof,1984,8-Jul,10131
Kasilof,1984,9-Jul,13132
Kasilof,1984,10-Jul,8448
Kasilof,1984,11-Jul,5057
Kasilof,1984,12-Jul,1565
Kasilof,1984,13-Jul,3127
Kasilof,1984,14-Jul,4687
Kasilof,1984,15-Jul,9006
Kasilof,1984,16-Jul,12549
Kasilof,1984,17-Jul,10621
Kasilof,1984,18-Jul,10123
Kasilof,1984,19-Jul,12113
Kasilof,1984,20-Jul,10249
Kasilof,1984,21-Jul,8709
Kasilof,1984,22-Jul,7202
Kasilof,1984,23-Jul,4990
Kasilof,1984,24-Jul,7162
Kasilof,1984,25-Jul,4912
Kasilof,1984,26-Jul,5125
Kasilof,1984,27-Jul,1105
Kasilof,1984,28-Jul,3366
Kasilof,1984,29-Jul,3109
Kasilof,1984,30-Jul,3132
Kasilof,1984,31-Jul,1987
Kasilof,1985,13-Jun,350
Kasilof,1985,14-Jun,589
Kasilof,1985,15-Jun,553
Kasilof,1985,16-Jun,607
Kasilof,1985,17-Jun,635
Kasilof,1985,18-Jun,556
Kasilof,1985,19-Jun,589
Kasilof,1985,20-Jun,797
Kasilof,1985,21-Jun,640
Kasilof,1985,22-Jun,831
Kasilof,1985,23-Jun,1073
Kasilof,1985,24-Jun,1698
Kasilof,1985,25-Jun,1912
Kasilof,1985,26-Jun,1423
Kasilof,1985,27-Jun,1504
Kasilof,1985,28-Jun,2021
Kasilof,1985,29-Jun,2011
Kasilof,1985,30-Jun,2391
Kasilof,1985,1-Jul,3450
Kasilof,1985,2-Jul,2096
Kasilof,1985,3-Jul,2977
Kasilof,1985,4-Jul,6223
Kasilof,1985,5-Jul,5380
Kasilof,1985,6-Jul,2731
Kasilof,1985,7-Jul,3987
Kasilof,1985,8-Jul,8834
Kasilof,1985,9-Jul,4313
Kasilof,1985,10-Jul,6200
Kasilof,1985,11-Jul,2609
Kasilof,1985,12-Jul,4199
Kasilof,1985,13-Jul,11767
Kasilof,1985,14-Jul,32228
Kasilof,1985,15-Jul,30237
Kasilof,1985,16-Jul,54884
Kasilof,1985,17-Jul,19803
Kasilof,1985,18-Jul,7108
Kasilof,1985,19-Jul,2582
Kasilof,1985,20-Jul,1586
Kasilof,1985,21-Jul,12862
Kasilof,1985,22-Jul,42240
Kasilof,1985,23-Jul,27345
Kasilof,1985,24-Jul,19929
Kasilof,1985,25-Jul,17564
Kasilof,1985,26-Jul,24998
Kasilof,1985,27-Jul,27336
Kasilof,1985,28-Jul,16718
Kasilof,1985,29-Jul,8644
Kasilof,1985,30-Jul,5934
Kasilof,1985,31-Jul,6312
Kasilof,1985,1-Aug,4732
Kasilof,1985,2-Aug,3491
Kasilof,1985,3-Aug,5364
Kasilof,1985,4-Aug,4633
Kasilof,1985,5-Aug,3288
Kasilof,1985,6-Aug,3296
Kasilof,1985,7-Aug,4685
Kasilof,1985,8-Aug,6148
Kasilof,1985,9-Aug,6431
Kasilof,1985,10-Aug,4020
Kasilof,1985,11-Aug,2594
Kasilof,1986,13-Jun,1620
Kasilof,1986,14-Jun,1614
Kasilof,1986,15-Jun,1203
Kasilof,1986,16-Jun,1925
Kasilof,1986,17-Jun,2314
Kasilof,1986,18-Jun,1425
Kasilof,1986,19-Jun,1698
Kasilof,1986,20-Jun,1207
Kasilof,1986,21-Jun,1160
Kasilof,1986,22-Jun,1084
Kasilof,1986,23-Jun,670
Kasilof,1986,24-Jun,654
Kasilof,1986,25-Jun,888
Kasilof,1986,26-Jun,1095
Kasilof,1986,27-Jun,1159
Kasilof,1986,28-Jun,1298
Kasilof,1986,29-Jun,2657
Kasilof,1986,30-Jun,8137
Kasilof,1986,1-Jul,9842
Kasilof,1986,2-Jul,8265
Kasilof,1986,3-Jul,5642
Kasilof,1986,4-Jul,5406
Kasilof,1986,5-Jul,3975
Kasilof,1986,6-Jul,5025
Kasilof,1986,7-Jul,4127
Kasilof,1986,8-Jul,1521
Kasilof,1986,9-Jul,2070
Kasilof,1986,10-Jul,5563
Kasilof,1986,11-Jul,9438
Kasilof,1986,12-Jul,4016
Kasilof,1986,13-Jul,22574
Kasilof,1986,14-Jul,18139
Kasilof,1986,15-Jul,3663
Kasilof,1986,16-Jul,4736
Kasilof,1986,17-Jul,4753
